id,transaction_reference,account_id,user_id,merchant_id,device_id,session_id,payment_rail,payment_agent_id,timestamp,amount,currency,transaction_status,transaction_type,location_country,location_region,location_city,synthetic_ip,metadata_json
502939aa-33cd-468f-af3c-4b271a98c231,SYN_TXN_00017299,a69a0b63-d1ff-4887-b9ca-c9bbb59d03dc,a1272198-81b3-48b0-8a07-5fedbcdc9e82,1e7208c1-000c-4edb-b30f-e1c88d811753,5a22f49c-ccd4-4c61-917f-f2defba0d249,4dc4471e-3b92-4faa-82e7-8bece4a380ad,CARD,,2026-07-29T05:27:41.974971+00:00,18732.38,INR,APPROVED,TRANSFER,SYN_SINGAPORE,SYN_WEST,SYN_TOWN_D,203.0.113.153,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
56151262-5463-4fdb-8110-945fe168ba98,SYN_TXN_00011366,c27b6b68-5de9-4de8-9c0b-ab579ca1da5b,dddd2c20-3113-456f-9fb8-4386ece6b066,037c7f83-583f-43a9-8eea-a1f20206d697,91700deb-f4e7-47c9-a121-7dc9ab822a5b,,CARD,,2026-07-29T05:28:30.974971+00:00,2908.78,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_WEST,SYN_METRO_B,198.51.100.96,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
a0f8fde8-a410-4c3b-a762-0965d1a89194,SYN_TXN_00010375,4f81f874-6836-40ee-b586-c3b469b234cd,a58c8ae8-26f7-4b61-8733-8b412dac165b,14ffe720-cd54-477c-a669-6725a3611b55,502930c6-d353-4ad9-8e10-c526621fbc30,,UPI,,2026-07-29T05:28:55.974971+00:00,362.85,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_SOUTH,SYN_TOWN_D,192.0.2.25,"{'archetype': 'DIGITAL_NATIVE', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
ba32a9d4-292f-40ed-b11d-aac85955fe5f,SYN_TXN_00002205,d2e57352-a76c-4f24-be57-718143838515,15ebb551-a082-4862-b0e7-b8b745230599,ea8d2585-5b83-4d00-aac7-239ab0bc1ca9,86bea78b-a05f-4cef-8bb0-649fe438d8c1,ab7dc97d-d48c-48fa-b609-b785afd843ba,CARD,,2026-07-29T05:28:59.974971+00:00,5244.54,INR,APPROVED,BILL_PAYMENT,SYN_INDIA,SYN_NORTH,SYN_METRO_A,192.0.2.128,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
ce7d575b-5329-4312-a139-90f9be3f3fea,SYN_TXN_00024277,c8cb9339-aa84-4795-8c9a-7cde8e1dc183,08275ae7-f314-4f7c-b019-c1555650e9aa,69daf4bb-3c79-4382-853a-b1589338d204,78e2a2dd-b5b7-44a3-9a7e-ad2cbfc3b145,,CARD,,2026-07-29T05:30:29.974971+00:00,10301.08,INR,APPROVED,PURCHASE,SYN_US,SYN_NORTH,SYN_METRO_B,198.51.100.144,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
404d853f-05c8-4379-a561-9895fa4cf923,SYN_TXN_00001210,a64c9433-9c6e-4350-aa17-e23d59fde891,d2eacc56-a399-4e8a-baf1-912994ae3b5c,dc32e7f4-c983-402b-a521-cf28f62bbcc1,60d218f1-971d-4b2e-bb3a-f3cfb6747410,838b8354-0f92-44fb-85e0-1c1b99d9f235,WALLET,,2026-07-29T05:30:30.974971+00:00,98.31,INR,APPROVED,SUBSCRIPTION,SYN_INDIA,SYN_NORTH,SYN_METRO_A,203.0.113.247,"{'archetype': 'DIGITAL_NATIVE', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
13f5d142-e5ea-48b3-8c15-678ede292bfa,SYN_TXN_00023350,87f7f6fe-3ed9-4567-a3e9-56005ab65bf8,d771d0ea-365a-4794-b677-7de8e2f07438,a9b284e7-bd49-445a-b385-f298e7865e9a,f2b6f374-1c50-4270-bd80-8cf9c3e9eb95,2df93ea2-b64e-490b-a973-70f564f18a78,UPI,,2026-07-29T05:30:51.974971+00:00,788.97,INR,APPROVED,TRANSFER,SYN_SINGAPORE,SYN_SOUTH,SYN_TOWN_D,203.0.113.29,"{'archetype': 'NIGHT_OWL', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
31513988-8d3c-4059-b3a5-9e51ab38b1cf,SYN_TXN_00016771,1ddf22c9-c584-4b70-9313-a0299cc89594,71ff1621-077f-42e0-8519-4a2f72c87138,cba9da7e-0ac0-4c18-8834-d5490b315c42,f41ea8c3-3a81-4385-ab2d-1aaec971b747,f18590ad-e98f-4a97-bd1b-7c39199dcff2,UPI,,2026-07-29T05:31:02.974971+00:00,518.38,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_WEST,SYN_METRO_B,192.0.2.236,"{'archetype': 'DIGITAL_NATIVE', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
ef436586-6e23-412e-bb0d-5dd0fbbf7d0b,SYN_TXN_00004410,19f21d67-4471-4d3f-8846-3096a1eb1b9d,5e6f718b-6a87-48ee-a206-299a75e3551d,c34c96de-e4ff-4bf4-84b8-a1f8605a6f6a,069911c7-5fef-477f-b3bf-106eab37e740,,CARD,,2026-07-29T05:39:00.974971+00:00,5791.5,INR,PENDING,PURCHASE,SYN_SINGAPORE,SYN_NORTH,SYN_CITY_C,203.0.113.105,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
0104c09a-7a18-4718-b928-956b4499ec0c,SYN_TXN_00013442,9bd0d7ac-dbc5-4470-8c81-e3aa15f8f178,2d72c54a-b1c5-496c-99a9-5888722fa855,d823541e-029d-4363-a1f5-7c03e733087e,209babe2-07ca-477f-9b80-7a91faaa960c,,CARD,,2026-07-29T05:42:27.974971+00:00,249.28,INR,APPROVED,TRANSFER,SYN_SINGAPORE,SYN_EAST,SYN_METRO_A,198.51.100.164,"{'archetype': 'SUBSCRIPTION_HEAVY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
dbd76a2b-7693-4189-b4f5-528a55833b3d,SYN_TXN_00013780,deee305e-1753-470d-92f8-a626feadca3a,a311be11-570f-4858-b591-325961806fe5,6ec4e365-8746-41fe-8974-2e24ffe9daea,2704a869-3a78-487f-a84e-5f6b391cb41b,f3f84bd9-1381-4198-ba7f-5a29be59b542,CARD,,2026-07-29T05:43:22.974971+00:00,23318.01,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_NORTH,SYN_TOWN_D,198.51.100.174,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
79f99985-acd6-4681-a336-14e77d1e0f50,SYN_TXN_00002209,6600a027-48e9-40d3-8ef8-85f9069d9bdc,b23285da-c568-4a79-9a13-93949fbfdba1,ada45e35-eea6-4b1f-964f-192415240fd2,b8b499db-07cc-4d37-93ba-c5b7790eb588,,WALLET,,2026-07-29T05:43:33.974971+00:00,386.99,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_NORTH,SYN_METRO_B,198.51.100.33,"{'archetype': 'REGULAR', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
c132fb41-7526-4d9a-bd9c-3da2cb1383d5,SYN_TXN_00014893,db39675d-5f60-4a88-a840-16c745cda347,93b3e14e-f414-4e68-8154-bd8e069d0cfd,e5c4d510-c143-4f4d-9168-1747f48b4109,c3119f32-0406-4287-a704-e725e35baefe,74301d30-99b6-4c71-9def-abbb6269d31d,UPI,,2026-07-29T05:44:15.974971+00:00,260.77,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_WEST,SYN_TOWN_D,198.51.100.230,"{'archetype': 'DIGITAL_NATIVE', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
aded0540-30ff-4741-94ce-3fcab88c75b2,SYN_TXN_00005742,455b0e15-1916-4f2f-a7fd-b762d4c536a6,2173712a-4b98-410b-a676-2784fbadd6dd,34d712bc-e8bd-4b3b-bc2f-62d5f3b473e2,5d2fc73d-0607-4b05-a436-7c6cff2d3c1c,cc211702-2a7a-4991-a141-2d3276138ce2,CARD,,2026-07-29T05:46:54.974971+00:00,1753.7,INR,APPROVED,SUBSCRIPTION,SYN_INDIA,SYN_WEST,SYN_TOWN_D,192.0.2.103,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
e4ef070d-3ed0-41ac-9fdb-1ebe78b5f879,SYN_TXN_00022026,347f451a-0699-40d2-a178-9d068b1deddd,5ecfbd75-d762-4778-80d1-f548b3fd5b8f,f9d496a9-7ccd-4591-a0bf-493365baf23a,e15f09d5-46f8-4c9f-8fb1-2c0b2ae7e574,3c6aafba-024f-4016-b16c-835895ab11c5,UPI,,2026-07-29T05:48:43.974971+00:00,335.37,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_CENTRAL,SYN_METRO_A,203.0.113.117,"{'archetype': 'DIGITAL_NATIVE', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
57f321f1-cce7-4b4d-bc7a-97776f37e99d,SYN_TXN_00006274,aed1e284-5fe3-4153-832f-6b88dee475fe,a1877941-fedb-41f7-bbf0-ef03a980e3be,afa02aeb-5461-4a4a-9231-2d673ce5d081,1b6c25e7-d9fc-418c-81aa-4ec31863cf0e,f60cae30-b92b-4fcc-b901-07bc9e2df581,UPI,,2026-07-29T05:49:48.974971+00:00,171.01,INR,APPROVED,PURCHASE,SYN_UK,SYN_NORTH,SYN_METRO_B,192.0.2.60,"{'archetype': 'DIGITAL_NATIVE', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
547c9db1-9f78-4cb7-931d-5a1a3cad9c83,SYN_TXN_00012790,4f1b3baa-5223-41a6-95dd-87ad3d682507,1a3df662-2741-40a6-9241-2db252dddf67,63e1afd2-b3b6-46d6-80f6-c24bd4774a47,b0242a65-0413-47ce-8f10-83631ddb43b7,,UPI,,2026-07-29T05:52:47.974971+00:00,717.65,INR,APPROVED,PURCHASE,SYN_US,SYN_WEST,SYN_TOWN_D,198.51.100.29,"{'archetype': 'SUBSCRIPTION_HEAVY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
b61e6e1f-5ffe-4d8f-8574-591099b6224a,SYN_TXN_00003977,411915de-1526-4837-9a34-e45c3197e6b9,d3ef6be1-00e5-4815-b080-6c296982242f,b41a52df-8830-40a8-9879-ee72172dcb02,c78542bb-ba5b-4841-b8fc-5e692ea5837c,,CARD,,2026-07-29T05:58:10.974971+00:00,391.64,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_EAST,SYN_CITY_C,192.0.2.42,"{'archetype': 'REGULAR', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
d67bc26a-17d3-4d6c-9ad5-f59ccb12fdd5,SYN_TXN_00005505,2ed4c6f7-5aae-43cf-93ea-43e38229e615,cd423308-a696-4080-8430-f2a498950e43,8029f242-3691-419b-81f1-21d2e4caa8f4,a0d7f209-a9b4-4c89-9f7d-09e838ecfecd,2c118134-a83e-4285-a1c3-9fc11a9326e6,WALLET,,2026-07-29T05:58:24.974971+00:00,1729.39,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_CENTRAL,SYN_CITY_C,198.51.100.94,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
ea0099d1-5514-4a21-971b-11a4d793db2d,SYN_TXN_00017844,5a18d6a2-4c65-4bfa-b010-e15532fe596f,d1ed0604-92c5-478c-806f-02e0d8f8d579,f796a7d9-24b2-4461-b039-75b13e3b6a9b,946c920c-b7f6-47ed-8412-efe673ec3d31,,UPI,,2026-07-29T06:01:34.974971+00:00,830.69,INR,APPROVED,TRANSFER,SYN_SINGAPORE,SYN_SOUTH,SYN_METRO_A,203.0.113.205,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
8e78ca36-6adc-45b1-baa0-56d0a40e6e50,SYN_TXN_00009662,3208d6ca-f16e-4a76-bf5c-db9ec0f34172,a2b85190-5a0b-4808-b2a2-d46198c387e6,0c87fad0-c09b-48f0-bd59-197344bf43b0,d669fbb0-dfda-4a28-8a64-ecbc1c3efac4,4c163899-467b-4327-b1c2-1b5dd11f4da1,CARD,,2026-07-29T06:01:58.974971+00:00,383.2,INR,APPROVED,PURCHASE,SYN_US,SYN_CENTRAL,SYN_METRO_B,203.0.113.168,"{'archetype': 'REGULAR', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
4b1d3059-0caa-4b02-8e66-872bbade1b28,SYN_TXN_00004204,c0ecff23-bf90-4ced-a431-df6404ab3773,1d9e06ab-cc9f-4eef-9bd2-7bc06ce27bbf,224b2865-8548-4f9b-9462-14b662774ed4,f438ce33-788e-4113-abae-ceaea7e5b87f,2b265e96-7a76-430d-b54d-ebd2448011e9,UPI,,2026-07-29T06:02:18.974971+00:00,1760.15,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_NORTH,SYN_METRO_B,203.0.113.79,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
4f238ddd-ce2a-4b35-ab60-a00c925601c4,SYN_TXN_00013961,dc22dddf-a5da-41f0-9fed-a5e7441b0653,6200ddb1-e7fa-44bf-a48a-cfcb02ae367d,cba9da7e-0ac0-4c18-8834-d5490b315c42,554d301b-c9ce-43e8-b855-de9aa57abdf9,b8d9c772-f0c3-4ef2-828a-fc8466b41085,UPI,,2026-07-29T06:02:36.974971+00:00,4844.36,INR,DECLINED,SUBSCRIPTION,SYN_INDIA,SYN_WEST,SYN_CITY_C,192.0.2.174,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
95484740-037c-4b64-a07a-948ac06b2b53,SYN_TXN_00012176,5f9ab1be-82b4-4b7e-86b3-e3ed68fb18da,74c99f6c-389d-4914-9974-ca89c35c232f,a869605b-8fda-4d77-8605-20be340dd63f,a4242701-293a-4d78-a70f-ab1572a018e1,,WALLET,,2026-07-29T06:03:23.974971+00:00,10271.06,INR,APPROVED,PURCHASE,SYN_UK,SYN_CENTRAL,SYN_METRO_A,203.0.113.151,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
325b177b-71bb-4257-bfa6-e846f8a288e1,SYN_TXN_00002873,a635be61-fc99-404b-a543-f7e0c9c37dc9,718b655a-7fd4-4b59-8c56-7cdf200377ee,14a509da-cba7-4e72-ac1b-87e8a14d7b0a,e21a686f-d0c3-4197-a238-0ed3b7a034ed,3808038e-fadc-496f-9a7a-f6077afaad6c,CARD,,2026-07-29T06:04:50.974971+00:00,3565.36,INR,APPROVED,SUBSCRIPTION,SYN_SINGAPORE,SYN_CENTRAL,SYN_TOWN_D,198.51.100.38,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
e90f4854-a423-42e7-8b5f-2d59f5929c07,SYN_TXN_00013927,3015f2a9-2347-4c64-82d9-3257848b9b68,9d55e3c3-0f41-4182-9f5f-3f500f328c3d,9d911937-0388-4144-943b-d8078b117e1e,b85abd79-84cc-4322-9ec7-dfed857c78d6,7560ad3c-9408-4a67-ba37-8ece383db012,UPI,,2026-07-29T06:07:16.974971+00:00,13459.85,INR,APPROVED,PURCHASE,SYN_US,SYN_WEST,SYN_TOWN_D,203.0.113.12,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
5dc95fc4-3004-4ecc-8d43-bfc6ab9b6d02,SYN_TXN_00012169,6167bef6-b582-4c9f-9ce8-8a11003f6867,8dceb3d1-0a5c-4c3c-9bae-dd076ed0e7c7,de1abd31-aa84-4511-b632-3294a73979dd,cc8c6824-1436-4659-992d-97f6ee519ce6,52919a3c-c0c3-4830-b130-f9d56604fd59,WALLET,,2026-07-29T06:07:36.974971+00:00,2118.49,INR,APPROVED,BILL_PAYMENT,SYN_UK,SYN_CENTRAL,SYN_CITY_C,198.51.100.12,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
1d200bde-fac9-48d5-9636-f6df1fe211aa,SYN_TXN_00016841,f3d32dfb-b230-472d-9ad2-56f2cdfc0cf6,8ca22793-d3cb-473f-b99b-dcc7827405ef,a238db20-32d5-4382-93fb-fbfb2062d425,799fc0fe-b9f5-4c6e-ac6f-237d6e9a2918,ed841bc9-34b8-48fc-a469-35d7dd86bf3f,UPI,,2026-07-29T06:10:47.974971+00:00,280.8,INR,APPROVED,PURCHASE,SYN_US,SYN_NORTH,SYN_METRO_A,198.51.100.197,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
1c90936f-91a8-4625-beb1-f0f79d6e2ff7,SYN_TXN_00016011,2d61532d-0ec6-4551-9016-3cad1c6a653f,b39e9407-f0ad-43fb-b56a-ab413e8d7309,0497a8aa-4930-49ac-a353-746a28b5a8cd,bb01c4ea-64b3-4562-9341-37111eb789ef,b1b41a1e-07db-4f9d-9158-9dec8621c213,UPI,,2026-07-29T06:13:00.974971+00:00,176.36,INR,APPROVED,PURCHASE,SYN_US,SYN_SOUTH,SYN_METRO_A,203.0.113.132,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
70ee0095-db80-4c58-96a4-9b3c36d0cb5c,SYN_TXN_00000560,d5eb63a9-4e2b-49c1-bf84-bfb134ecca6e,aeedafaf-01cb-40b1-8266-07ccdf318896,807f76b5-19eb-44a8-8554-2df698ce5294,d0fc7d5c-64d9-44b5-85f3-4d7df0a04f76,957d3fdd-37e3-4a52-b44f-d56fe8c407ee,CARD,,2026-07-29T06:15:23.974971+00:00,32955.3,INR,APPROVED,PURCHASE,SYN_UK,SYN_NORTH,SYN_METRO_B,192.0.2.100,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
8bc7e51c-7fd9-4798-a318-52456cf7dcd4,SYN_TXN_00000838,b925c911-1831-4f95-9ded-c2d22b873c19,457ebe50-6e2f-459c-bd15-ac0e65393488,2e0fc948-8718-4288-b903-70f7246ba281,34997933-5575-4a3c-aa95-e24d24e98602,1cbb05f3-8ff6-4876-822f-3aaf86b736e9,UPI,,2026-07-29T06:15:43.974971+00:00,413.04,INR,APPROVED,PURCHASE,SYN_INDIA,SYN_CENTRAL,SYN_METRO_A,192.0.2.60,"{'archetype': 'REGULAR', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
2866d80b-fc8b-4677-a116-39b7eb735f3d,SYN_TXN_00018330,a6971547-e6d2-49b7-918d-764389cc46ec,0e2b4ca6-5c6f-4a35-81a0-076ab723d35f,e70f206b-fc76-4f3b-89d3-03edd889fbcc,10d9bbb2-3d0a-42c6-bc63-f5e754946a0e,74d376ec-5ddc-45b2-a388-26c42a986054,UPI,ca3854e9-7d16-4515-8af7-0708e07b7776,2026-07-29T06:17:24.974971+00:00,11563.88,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_CENTRAL,SYN_TOWN_D,203.0.113.209,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
272cd728-83ff-4865-91b9-494fcbd1d97e,SYN_TXN_00024451,30972449-4d76-40b4-a921-5a542cb62b4d,ab2f8f91-ed90-4e71-9ecc-17716d7e6097,c34c96de-e4ff-4bf4-84b8-a1f8605a6f6a,010b9b30-1bf6-4eab-a0b5-9d73b0270ce0,bbf33662-1f46-4721-8a52-b72c8673d6bf,CARD,,2026-07-29T06:18:27.974971+00:00,627.21,INR,APPROVED,PURCHASE,SYN_US,SYN_NORTH,SYN_TOWN_D,203.0.113.80,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
b1383d6e-286e-4674-85d6-a9d4bc23b3a2,SYN_TXN_00008242,30091a4f-6b32-49d4-b3ee-043b7b38087e,f4ba65a0-0769-4667-b7dd-7652b3da2468,7e366409-c867-49f4-88ae-b1d8b585923f,e85a8687-6c32-42fd-ba1f-50152bb47c55,4a745b81-1101-4d31-b1a0-56ed3ddb0812,UPI,,2026-07-29T06:18:51.974971+00:00,515.42,INR,APPROVED,PURCHASE,SYN_US,SYN_NORTH,SYN_CITY_C,192.0.2.154,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
c896a57e-8665-4061-8eef-de4d42fce816,SYN_TXN_00015751,d332d7a3-34e1-4b69-bf48-e49a0fdb222d,bf7c962b-8e17-4612-bdc3-f5f35aa62f06,807f76b5-19eb-44a8-8554-2df698ce5294,b2facd52-9eae-4310-8a77-abc46c7a62a3,2af4ed49-2254-4ced-9b06-6261df9abf40,UPI,,2026-07-29T06:19:32.974971+00:00,2721.79,INR,APPROVED,PURCHASE,SYN_US,SYN_NORTH,SYN_METRO_A,192.0.2.70,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
580a91fc-251b-4def-aa88-c9865a62a2ff,SYN_TXN_00017332,3e1177eb-853f-42a0-982a-0f698a21e2a9,b1d640de-f6a8-4a23-81c1-58bc18d2cc18,62dcd4ab-ebc9-4a31-b148-68aa9b81087f,c7fb1fb6-0c3b-4e6d-885f-5134c9ef51c2,3a4d48a6-4de9-4bcd-9e1d-8ff9d6bb6b76,CARD,,2026-07-29T06:21:06.974971+00:00,920.01,INR,APPROVED,TRANSFER,SYN_UK,SYN_WEST,SYN_METRO_B,203.0.113.231,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
8637a3d7-6f21-41af-8de1-035b5592d619,SYN_TXN_00010295,1830b2d4-0071-4c91-9812-0c4f97c7d4a6,b359300e-4b70-4f6e-93a4-8ff7bd8d7f04,96d9f800-c0ab-447b-9635-716aa66d9e2b,78f66830-3c6b-4150-9a39-115382f5cd7e,,CARD,,2026-07-29T06:21:08.974971+00:00,7878.64,INR,PENDING,TRANSFER,SYN_INDIA,SYN_WEST,SYN_METRO_B,203.0.113.78,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
14b50c63-75e8-42d1-b9b9-b6e8ba5c8b09,SYN_TXN_00004973,701ee74b-52e1-492a-914d-24e95daf124f,4138fba7-9b92-4f8c-90d7-f9779e7b2437,53a21119-b3cf-494d-b9f2-fd391a828438,d52ee9d1-6de1-42fc-9133-721b423b54e5,56ae36c6-304d-44cb-b026-4bc1c7a25a96,CARD,,2026-07-29T06:21:53.974971+00:00,610.01,INR,APPROVED,TRANSFER,SYN_SINGAPORE,SYN_NORTH,SYN_METRO_B,198.51.100.234,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
2dd1e969-aca2-4d13-a708-4918d6b79899,SYN_TXN_00020975,8f4276fc-f291-4174-86f0-64bc99d2ba84,4198a3a4-23b5-4c9d-99b6-cf21bcc9100f,c34c96de-e4ff-4bf4-84b8-a1f8605a6f6a,1ecd16db-9beb-4ab5-810f-609727afa6a7,f08240a5-3e29-47da-bf15-a16d2b9affc7,CARD,,2026-07-29T06:22:05.974971+00:00,8199.2,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_WEST,SYN_CITY_C,192.0.2.145,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
faf25d38-c37b-4dd4-b4f3-3845ba7a57fd,SYN_TXN_00000032,57914bde-6583-49b9-b28e-86a2420f2f4b,458ac4df-7859-4fc4-8c94-5935278012d9,58790350-8701-4eac-baed-092597da8b59,a2377919-27d1-4ec4-bd6e-6c95a8198651,ccc1772a-7b65-4262-b4f7-96a30e35f7e0,UPI,,2026-07-29T06:22:35.974971+00:00,546.78,INR,APPROVED,BILL_PAYMENT,SYN_UK,SYN_NORTH,SYN_METRO_A,203.0.113.91,"{'archetype': 'REGULAR', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
a72e58e8-83ea-4103-9589-16f2a0e5bb59,SYN_TXN_00002565,c0ecff23-bf90-4ced-a431-df6404ab3773,1d9e06ab-cc9f-4eef-9bd2-7bc06ce27bbf,7014aa28-eecc-4ad4-b2dd-076ccea12eea,f438ce33-788e-4113-abae-ceaea7e5b87f,,CARD,,2026-07-29T06:25:02.974971+00:00,2761.16,INR,APPROVED,TRANSFER,SYN_SINGAPORE,SYN_NORTH,SYN_METRO_B,203.0.113.203,"{'archetype': 'TRAVELER', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
1bff463d-a9fd-44d9-b010-0a1d8c88dff8,SYN_TXN_00024784,3015f2a9-2347-4c64-82d9-3257848b9b68,9d55e3c3-0f41-4182-9f5f-3f500f328c3d,a869605b-8fda-4d77-8605-20be340dd63f,b85abd79-84cc-4322-9ec7-dfed857c78d6,,CARD,,2026-07-29T06:26:11.974971+00:00,1168.84,INR,APPROVED,TRANSFER,SYN_US,SYN_WEST,SYN_TOWN_D,192.0.2.15,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
a6a2b851-e1e3-403c-a7a1-d2a70ebb869a,SYN_TXN_00023340,9a9e919f-f13b-40cc-8e73-035155e96c10,2eb02698-03ab-4d07-9e7a-4c79611c9ff1,89d356d5-c4c3-493f-b4ea-562d1a46abb5,78d7b981-c9eb-46e3-81d1-06d6fad79659,,CARD,,2026-07-29T06:27:30.974971+00:00,300.67,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_SOUTH,SYN_METRO_A,192.0.2.225,"{'archetype': 'HIGH_ACTIVITY', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
e1e88a4d-0003-47b2-a7d6-467a8c67d4e3,SYN_TXN_00012390,a2d382f9-9208-4c5d-91c3-e46f6d4cba4f,c3173104-b2f1-40cf-8084-a88782d4891b,2c45be4b-15bc-4b28-ad10-9ff56cda1b2e,80c527af-5ef2-4ba7-a9a8-bfa20da4a837,a9e3f584-9067-4f35-aa62-5ab8132234c4,CARD,,2026-07-29T06:27:59.974971+00:00,13393.31,INR,APPROVED,PURCHASE,SYN_UK,SYN_EAST,SYN_TOWN_D,203.0.113.34,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
47105fe8-d218-4b5b-abfb-f26ac1d046b5,SYN_TXN_00016181,86529848-2868-4e3e-b27a-ee61223a8f92,8b9057c6-43a8-4b2f-8f25-bfaece532fff,4bfdddf0-edac-4685-831c-0bfb23507dc8,520dbf2e-3ce7-4316-9323-3d4a1f57af4a,221a4a50-bfbf-4b5c-8029-645a6be78602,CARD,,2026-07-29T06:28:54.974971+00:00,7898.19,INR,APPROVED,PURCHASE,SYN_US,SYN_SOUTH,SYN_METRO_A,203.0.113.82,"{'archetype': 'BUSINESS', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
77ed3588-66e3-4909-b41a-be090f4f8f1d,SYN_TXN_00011755,340cf9d6-4a16-4c46-8371-7be6d4fce2df,167eccd6-dc18-4aef-8848-c2a074811513,bdb3ecee-433a-481d-a8aa-5acf756b82ae,99864d96-2980-4327-b1c7-cf0d47a576d2,2ab4da73-3e42-44a6-96d8-eb78697b0275,UPI,,2026-07-29T06:30:21.974971+00:00,394.53,INR,APPROVED,PURCHASE,SYN_SINGAPORE,SYN_WEST,SYN_CITY_C,198.51.100.132,"{'archetype': 'REGULAR', 'dataset_type': 'BENIGN', 'simulation_batch': 1}"
